,Unnamed: 0,beds,baths,size,lot_size,zip_code,price,Area,Possibility to negotiate,Price cut on original price,longitude,latitude
1541,1541,5,2.5,971.1,813.6,98117,556309.8,Central/Downtown,Low,3090,-122.37838,47.685919
1542,1542,5,4.0,2047.6,5206.3,98144,727130.6,Central/Downtown,High,4039,-122.30081,47.58577
1543,1543,2,2.0,650.9,17424.0,98119,367454.4,Central/Downtown,Low,16331,-122.36694,47.63877
1544,1544,8,7.0,7306.6,7890.3,98103,2098768.5,Central/Downtown,Middle,93278,-122.34166,47.671346
1545,1545,5,6.5,3303.6,17424.0,98118,1458415.3,Central/Downtown,Middle,72920,-122.27496,47.543348
1546,1546,4,3.0,1549.0,3781.0,98117,620233.4,Central/Downtown,Low,0,-122.37838,47.685919
1547,1547,5,5.0,1530.4,3336.0,98117,884707.8,Central/Downtown,Low,29490,-122.37838,47.685919
1548,1548,6,5.5,2542.1,4024.9,98108,1045113.1,Central/Downtown,Middle,40643,-122.31514,47.546188
1549,1549,5,4.0,1871.9,5566.5,98115,852033.0,Central/Downtown,Middle,23667,-122.30122,47.68382
1550,1550,3,3.0,907.4,30491.999999999996,98106,386432.0,Central/Downtown,High,19321,-122.35443,47.53282
1551,1551,4,3.0,1326.1,8712.0,98112,840167.2,Central/Downtown,Middle,14002,-122.29752,47.629653
1552,1552,3,2.5,922.3,39204.0,98144,679003.6,Central/Downtown,Middle,3772,-122.30081,47.58577
1553,1553,6,4.0,2632.5,5450.9,98126,1078036.0,Central/Downtown,Middle,11978,-122.3748,47.54687
1554,1554,7,4.0,1803.6,3785.4,98118,699873.0,Central/Downtown,Middle,34993,-122.27496,47.543348
1555,1555,4,4.5,3788.6,13068.0,98199,2259999.8,Central/Downtown,Low,37666,-122.39758,47.64767
1556,1556,4,4.0,963.2,5848.5,98106,593531.7,Central/Downtown,Low,19784,-122.35443,47.53282
1557,1557,7,5.0,3170.6,3731.2,98103,1180595.5,Central/Downtown,Low,39353,-122.34166,47.671346
1558,1558,5,3.0,981.1,6096.8,98178,533745.1,Central/Downtown,High,20756,-122.24664,47.497971
1559,1559,5,3.0,1172.9,6954.6,98117,1024127.3,Central/Downtown,Middle,45516,-122.37838,47.685919
1560,1560,5,3.0,1292.4,39204.0,98103,1022339.4,Central/Downtown,Middle,17038,-122.34166,47.671346
1561,1561,4,4.5,1776.0,3045.0,98115,936718.1,Central/Downtown,Low,0,-122.30122,47.68382
1562,1562,5,5.5,3002.8,6620.6,98126,1274870.6,Central/Downtown,Middle,42495,-122.3748,47.54687
1563,1563,4,3.0,1267.4,1034.7,98115,613778.6,Central/Downtown,Middle,10229,-122.30122,47.68382
1564,1564,4,4.0,1277.7,814.2,98125,635417.1,Central/Downtown,Middle,24710,-122.30308,47.716648
1565,1565,4,3.5,892.5,7504.4,98199,475286.3,Central/Downtown,Middle,0,-122.39758,47.64767
1566,1566,4,3.5,1756.9,1052.8,98144,670995.0,Central/Downtown,Middle,3727,-122.30081,47.58577
1567,1567,6,4.0,2127.6,6224.2,98115,1119531.1,Central/Downtown,Middle,12439,-122.30122,47.68382
1568,1568,5,4.0,1652.9,5400.2,98117,732487.6,Central/Downtown,Middle,0,-122.37838,47.685919
1569,1569,10,5.5,3345.2,4072.4,98105,1365221.5,Central/Downtown,Low,7584,-122.30118,47.66377
1570,1570,4,4.5,1253.1,1990.5,98116,731697.8,Central/Downtown,Low,12194,-122.39392,47.57487
1571,1571,5,4.0,1755.8,3750.1,98117,925694.4,Central/Downtown,Middle,5142,-122.37838,47.685919
1572,1572,3,4.5,977.1,899.4,98117,636170.1,Central/Downtown,Middle,31808,-122.37838,47.685919
1573,1573,6,4.5,2915.6,4617.1,98103,1655872.2,Central/Downtown,Middle,64395,-122.34166,47.671346
1574,1574,4,4.5,894.7,1445.4,98107,635324.8,Central/Downtown,Middle,14118,-122.37468,47.66747
1575,1575,5,3.0,971.0,3843.7,98117,792788.8,Central/Downtown,Low,17617,-122.37838,47.685919
1576,1576,4,2.0,788.5,7326.9,98178,417801.5,Central/Downtown,Middle,0,-122.24664,47.497971
1577,1577,5,4.0,1726.9,1073.6,98144,667917.7,Central/Downtown,Middle,25974,-122.30081,47.58577
1578,1578,4,3.5,1025.8,165528.0,98126,504651.1,Central/Downtown,Middle,14018,-122.3748,47.54687
1579,1579,5,4.0,1788.9,9618.1,98146,515265.5,Central/Downtown,Low,5725,-122.35688,47.501753
1580,1580,4,2.0,1869.7,2089.0,98144,634259.9,Central/Downtown,Middle,28189,-122.30081,47.58577
1581,1581,5,7.5,1637.5,1671.9,98105,803313.4,Central/Downtown,Middle,0,-122.30118,47.66377
1582,1582,5,5.0,2241.2,2186.4,98117,847092.2,Central/Downtown,Low,37648,-122.37838,47.685919
1583,1583,4,5.5,1182.6,1888.3,98106,539663.1,Central/Downtown,Middle,17988,-122.35443,47.53282
1584,1584,5,3.0,1441.6,5453.6,98103,1234944.4,Central/Downtown,High,6860,-122.34166,47.671346
1585,1585,5,4.5,1589.1,39204.0,98126,639616.6,Central/Downtown,Middle,24873,-122.3748,47.54687
1586,1586,5,2.0,1175.0,5589.3,98116,647410.9,Central/Downtown,Middle,32370,-122.39392,47.57487
1587,1587,5,3.5,1455.2,8264.5,98178,514415.4,Central/Downtown,Middle,8573,-122.24664,47.497971
1588,1588,5,3.0,1481.8,2162.5,98116,847017.8,Central/Downtown,Middle,42350,-122.39392,47.57487
1589,1589,5,2.0,1232.8,5944.6,98168,482278.0,Central/Downtown,Middle,8037,-122.3027,47.491327
1590,1590,4,2.0,1164.3,1726.2,98103,579387.4,Central/Downtown,Low,22531,-122.34166,47.671346
1591,1591,4,4.5,1754.7,783.8,98117,847117.8,Central/Downtown,Middle,0,-122.37838,47.685919
1592,1592,4,4.5,1599.3,1358.9,98102,916751.7,Central/Downtown,Middle,30558,-122.32253,47.63287
1593,1593,4,3.0,1151.9,4538.2,98118,478342.0,Central/Downtown,High,23917,-122.27496,47.543348
1594,1594,5,3.5,1292.2,1328.8,98125,639273.6,Central/Downtown,Middle,3551,-122.30308,47.716648
1595,1595,3,3.5,985.8,1419.4,98103,772026.9,Central/Downtown,High,4289,-122.34166,47.671346
1596,1596,4,2.0,1699.6,6862.0,98125,1012262.6,Central/Downtown,Low,33742,-122.30308,47.716648
1597,1597,4,3.0,1680.5,3917.9,98115,889639.4,Central/Downtown,High,39539,-122.30122,47.68382
1598,1598,6,4.5,3584.4,5311.4,98119,1927766.8,Central/Downtown,Middle,85678,-122.36694,47.63877
1599,1599,6,4.5,3016.1,5782.3,98144,1898030.5,Central/Downtown,Middle,52723,-122.30081,47.58577
1600,1600,5,3.5,2032.8,7442.8,98106,842194.6,Central/Downtown,Low,0,-122.35443,47.53282
1601,1601,5,3.0,1638.1,1361.1,98103,878287.9,Central/Downtown,Low,39035,-122.34166,47.671346
1602,1602,7,3.5,4348.2,7454.9,98112,3059633.7,Central/Downtown,Middle,0,-122.29752,47.629653
1603,1603,4,2.0,1767.3,8712.0,98178,498769.5,Central/Downtown,Middle,11083,-122.24664,47.497971
1604,1604,5,4.0,2001.3,5820.1,98117,1265866.9,Central/Downtown,Low,21097,-122.37838,47.685919
1605,1605,3,2.0,593.6,13068.0,98101,383102.5,Central/Downtown,Middle,8513,-122.33438,47.61067
1606,1606,7,8.0,1689.3,7565.2,98168,664136.0,Central/Downtown,Middle,14758,-122.3027,47.491327
1607,1607,5,3.0,2442.0,8604.3,98115,1289693.7,Central/Downtown,Low,42989,-122.30122,47.68382
1608,1608,6,4.0,2796.0,5869.9,98116,935746.6,Central/Downtown,Middle,5198,-122.39392,47.57487
1609,1609,4,4.0,2561.4,17424.0,98178,671186.8,Central/Downtown,Middle,33559,-122.24664,47.497971
1610,1610,6,6.0,1853.0,5502.1,98144,646995.6,Central/Downtown,Middle,21566,-122.30081,47.58577
1611,1611,4,4.5,1595.0,1369.5,98122,735210.2,Central/Downtown,Middle,20422,-122.30406,47.61157
1612,1612,7,5.5,5410.8,6617.8,98119,3666641.9,Central/Downtown,Middle,81480,-122.36694,47.63877
1613,1613,4,2.0,641.0,3848.4,98117,720446.6,Central/Downtown,Middle,36022,-122.37838,47.685919
1614,1614,3,4.0,1215.7,3853.7,98117,693643.4,Central/Downtown,Middle,15414,-122.37838,47.685919
1615,1615,6,4.0,1609.5,3860.1,98115,1350740.9,Central/Downtown,High,30016,-122.30122,47.68382
1616,1616,6,4.5,1756.6,1586.6,98136,812501.4,Central/Downtown,Middle,22569,-122.38803,47.538887
1617,1617,3,3.0,766.0,1148.0,98144,699108.1,Central/Downtown,Middle,31071,-122.30081,47.58577
1618,1618,5,4.0,1897.0,7341.3,98136,798058.5,Central/Downtown,Middle,35469,-122.38803,47.538887
1619,1619,7,5.0,2523.0,8584.6,98125,1380936.5,Central/Downtown,Low,15343,-122.30308,47.716648
1620,1620,5,4.5,2077.5,2376.4,98144,1622189.5,Central/Downtown,Middle,81109,-122.30081,47.58577
1621,1621,4,2.0,727.9,6065.1,98125,613699.5,Central/Downtown,Middle,23866,-122.30308,47.716648
1622,1622,3,3.0,1044.4,2291.3,98107,671926.4,Central/Downtown,Middle,0,-122.37468,47.66747
1623,1623,5,4.0,2296.4,4809.3,98103,1010633.9,Central/Downtown,High,22458,-122.34166,47.671346
1624,1624,6,5.5,4533.3,8712.0,98122,2414851.1,Central/Downtown,Middle,26831,-122.30406,47.61157
1625,1625,5,5.0,1694.6,6995.5,98125,745018.1,Central/Downtown,High,0,-122.30308,47.716648
1626,1626,5,5.5,2696.0,4060.4,98103,1649475.4,Central/Downtown,Low,27491,-122.34166,47.671346
1627,1627,3,4.0,1306.0,13068.0,98109,816777.9,Central/Downtown,High,0,-122.34675,47.630648
1628,1628,4,4.0,1081.8,7095.1,98178,530477.4,Central/Downtown,Middle,20629,-122.24664,47.497971
1629,1629,5,4.0,2322.3,4577.8,98103,1475134.9,Central/Downtown,Middle,24585,-122.34166,47.671346
1630,1630,5,4.0,1524.0,4411.8,98107,848613.8,Central/Downtown,Low,14143,-122.37468,47.66747
1631,1631,5,4.5,2232.9,2827.4,98115,1698658.5,Central/Downtown,Low,18873,-122.30122,47.68382
1632,1632,4,4.0,1177.0,2826.3,98144,705494.3,Central/Downtown,Low,0,-122.30081,47.58577
1633,1633,3,3.5,784.5,1120.0,98144,583712.8,Central/Downtown,Low,16214,-122.30081,47.58577
1634,1634,3,3.0,996.1,643.4,98107,682837.6,Central/Downtown,Low,34141,-122.37468,47.66747
1635,1635,5,4.5,2551.7,2941.4,98122,1079616.6,Central/Downtown,Middle,0,-122.30406,47.61157
1636,1636,5,4.0,1512.9,1603.3,98103,864737.9,Central/Downtown,Low,33628,-122.34166,47.671346
1637,1637,5,5.0,1545.1,1245.1,98103,940856.7,Central/Downtown,Middle,36588,-122.34166,47.671346
1638,1638,5,3.0,1685.0,4178.2,98118,577698.3,Central/Downtown,Middle,6418,-122.27496,47.543348
1639,1639,7,4.5,3772.4,3550.8,98119,2651443.5,Central/Downtown,Middle,44190,-122.36694,47.63877
1640,1640,2,3.0,812.4,52272.0,98112,701639.2,Central/Downtown,Middle,3897,-122.29752,47.629653
1641,1641,4,5.0,1761.3,6735.0,98109,1228033.0,Central/Downtown,High,34112,-122.34675,47.630648
1642,1642,7,4.0,1874.1,5476.0,98119,866484.1,Central/Downtown,Middle,24069,-122.36694,47.63877
1643,1643,5,2.5,1185.7,3863.2,98144,724405.3,Central/Downtown,Low,36220,-122.30081,47.58577
1644,1644,5,3.0,1550.1,4509.9,98116,876813.9,Central/Downtown,Middle,29227,-122.39392,47.57487
1645,1645,4,5.5,1332.1,1138.1,98117,691014.2,Central/Downtown,Low,0,-122.37838,47.685919
1646,1646,5,3.0,1127.1,1304.9,98103,815779.6,Central/Downtown,Middle,4532,-122.34166,47.671346
1647,1647,5,4.0,1882.0,4820.4,98116,1049134.2,Central/Downtown,Middle,0,-122.39392,47.57487
1648,1648,5,3.0,3308.6,4837.7,98144,1128192.5,Central/Downtown,Middle,43874,-122.30081,47.58577
1649,1649,5,2.5,2002.6,4707.1,98117,787405.2,Central/Downtown,Middle,26246,-122.37838,47.685919
1650,1650,3,4.5,1156.0,1013.2,98117,590049.7,Central/Downtown,Middle,9834,-122.37838,47.685919
1651,1651,4,3.0,1624.1,4719.5,98103,867939.3,Central/Downtown,Middle,0,-122.34166,47.671346
1652,1652,6,4.0,1507.5,5537.6,98118,523290.8,Central/Downtown,Middle,23257,-122.27496,47.543348
1653,1653,3,2.5,840.9,1094.0,98122,693212.0,Central/Downtown,Middle,19255,-122.30406,47.61157
1654,1654,5,4.5,4767.7,8712.0,98112,4612518.5,Central/Downtown,Low,76875,-122.29752,47.629653
1655,1655,4,4.0,1706.5,1057.7,98125,661564.4,Central/Downtown,Middle,3675,-122.30308,47.716648
1656,1656,4,6.0,1451.8,1006.8,98144,802755.2,Central/Downtown,Middle,26758,-122.30081,47.58577
1657,1657,5,3.5,2290.1,7340.1,98177,1791410.4,Central/Downtown,Low,19904,-122.36978,47.740886
1658,1658,7,5.0,2386.5,7519.0,98144,876052.7,Central/Downtown,Low,9733,-122.30081,47.58577
1659,1659,3,4.0,1160.4,1366.4,98115,682434.5,Central/Downtown,Middle,22747,-122.30122,47.68382
1660,1660,6,6.0,2689.4,3658.4,98115,1205439.9,Central/Downtown,Middle,60271,-122.30122,47.68382
1661,1661,3,3.0,806.4,21780.0,98125,366502.9,Central/Downtown,High,10180,-122.30308,47.716648
1662,1662,5,2.0,1074.6,7048.1,98178,648011.9,Central/Downtown,Middle,3600,-122.24664,47.497971
1663,1663,5,4.0,1408.5,1008.6,98117,840289.7,Central/Downtown,Middle,32677,-122.37838,47.685919
1664,1664,5,4.5,1552.6,1346.8,98126,632834.6,Central/Downtown,Low,28125,-122.3748,47.54687
1665,1665,3,4.0,1383.3,13068.0,98199,656842.7,Central/Downtown,Low,14596,-122.39758,47.64767
1666,1666,5,3.0,1288.2,21780.0,98112,840958.1,Central/Downtown,Low,37375,-122.29752,47.629653
1667,1667,5,4.0,2066.3,5752.6,98199,1039058.3,Central/Downtown,Middle,28862,-122.39758,47.64767
1668,1668,5,3.0,1591.7,3986.5,98133,609205.6,Central/Downtown,Middle,6768,-122.34461,47.733852
